text,sentiment,label
@x__chxo @arayceehach @LaaurenCunniff @amylouisa543 @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS Why are they actually a shambles thanks joes crying,,
Loving the shares buying and crypto in @RevolutApp up 7% atm. Sweet,,
Disgusted that Santander would not take responsibility when they lose a deposit of cheques. They definitely do not support small businesses like they say they do. @santanderuk @santanderukhelp,,
@santanderukhelp Been ongoing since 4pm sorted now and complaint raised will expect good will gesture for stress and anxiety you have caused !!,,
@sheridan_webb @TSB @sheridan_webb OK. Send me the 'CX' support/case ref number so I can make sure you receive an update. ^OG,,
@RevolutApp Revolut - fuck off go to Putin!!!,,
@RBS_Help Rainy day fund 😂😂😂,,
@RevolutApp I have replied. Thank you,,
@x__chxo @joesmith3012 @tomsimms89 @amylouisa543 @LaaurenCunniff @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS Oh I didn’t know people would be down! Thought I’d look a weird one suggesting that😂,,
@LaaurenCunniff @arayceehach @x__chxo @joesmith3012 @amylouisa543 @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS Ye I had the same 🙄,,
@tomsimms89 @arayceehach @x__chxo @joesmith3012 @amylouisa543 @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS This is what I got from Ticketmaster https://t.co/bI1FMnOC45,,
"@tomsimms89 @x__chxo @joesmith3012 @amylouisa543 @LaaurenCunniff @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS Good luck, 3 days for a human reply atm😂 and by that point it’s probs come out and they’ll reply it’s been resolved😂 welcome to the meet and greet group😂",,
I’ve just donated @irishredcross and @RevolutApp I feel great as it means my donation is worth so much more and it goes straight there! So easy to do too 💛💚💙#UkraineUnderAttack #ukraine https://t.co/CyyhMqhF1c,,
@tomsimms89 @x__chxo @LaaurenCunniff @joesmith3012 @amylouisa543 @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS I can’t cope😂😂😂,,
"@x__chxo @arayceehach @LaaurenCunniff @joesmith3012 @amylouisa543 @JeniAGill @lottiemae2003 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS I’m lost in it now being honest. Bottom line, we’ve all been done over together 💪",,
@RevolutApp Revolut keeps refusing withdrawals to my UK Barclays account. I am very concerned. No reason for it. Who do I contact?,,
"@BarclaysUK 
Hello , 
How do i stop a pending payment please",,
Quick shout out to Lauren &amp; David from @monzo for sorting me out 🙌🏻,,
@WombleReturns @HSBC_UK Hsbc hasnt offered a counter service on a Saturday in over 20 years,,
@claireedith @HSBC_UK Turns out most Metro banks have a coin machine ... free ... even to non-customers. I didn't fancy using the 10% machine in the supermarket. That's my Saturday morning sorted!,,
@RoyalLondon @HalifaxBank Yes of course. I will DM you tomorrow now.,,
@LloydsBank Any chance of your Chester customers being told what’s happening? Is there a new branch opening or are we being left high and dry? https://t.co/Wrl1pSyRbL,,
"@NatWest_Help @TicketmasterCS Thank you Shona, will do!!!",,
@HSBC_UK are your non-contactless cards the same as your normal ones? Or do they have a different design?,,
"@LloydsBank I want to open accounts with you, for my children, when we get back to the U.K., soon. Do you still do those cool little coin money boxes for children? Ok, that was about 35 years ago, but do you still have something cool for children? https://t.co/aeD7LcuDS3",,
@TSB phone number available now?,,
@RevolutApp Can i have 30000,,
@RTEbusiness @RevolutApp Wise and charitable decision. Actions meeting words.,,
Just found 1 issue with my @monzo account.... 😭😭😭😭 But I've got a fix for you. Paying in #Cheques #OMG what a palaver in todays digital age. You guys need to replicate Halifax cheque paying in via their app.,,
@NatWest_Help Hi if I have sent money to someone by accident is it possible to get it back or not,,
@_maceyherbert @Tillysouthhh @JeniAGill @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS It’s seems to be anyone with a Visa card that’s having an issue,,
@_maceyherbert @amylouisa543 @JeniAGill @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS Ticketmaster will contact you on the 5th my boyfriend is in the same boat we have tried contacting them it was no use id just wait,,
"@RevolutApp I’ve had an issue with my personal account and I’m now working with the 9th customer service agent in 3 days. 

As a premium customer, your service has been below par. In fact it’s been horrific. Anything you can do to sort this out?",,
"@FedorovMykhailo @RevolutApp - The first $KATZ on the Binance Smart Chain.
- Lets shake the Binance Smart Chain in safety and joy! 

👾 KATZ Metaverse
♻️ KATZ Swap 
🎮 Mini games presented by KATZ Gaming 
🎨 KATZ NFTS 

👥 Telegram: https://t.co/pa0yoDXgh3
🌐 Website: https://t.co/4XWRDX73dk",,
"@santanderukhelp  (this is the special solicitors hotline number in the message below) 

Kind Regards

Jon 

Dr Jon Kenrick
24 Boakes Place,
Ashurst
So40 7FF
3/3/22

Julian Lewis MP 
New Forest East
3 the parade 
Southampton row 
cadnam 

Dear Julian

I am a full time",,
"@santanderukhelp (£122,000 offset against my pension) to allow her to buy a new house for which she already has made an offer and a chain of house are relying on going through.

The agreement was reached (via mediation and solicitors without court involvement)  on the 25th Feb.",,
Hey @RevolutApp what's with these crazy exchange Rates from and to BGN currency? Many people in my country are feeling robbed. Are you planning on reimbursing them?,,
@RevolutApp Guys I love your app 💟,,
"@LloydsBank Hi, How can I check currency exchange rates for 24th February? 
I had Lloyds as a correspondent bank and the rate was very low regarding to what amount I received (USD to GBP).",,
@monzo my payment won’t go through and I’ve been asked by the merchant that it is an issue at your end,,
@santanderukhelp Been on hold for over 20 minutes trying to speak to someone in business banking. No wonder I’m using @StarlingBank now instead. Any danger someone might answer?,,
@NatWest_Help any idea when your online complaint form will be working? Currently gives a badly worded “Error while trying to send email. Please try after sometime.”,,
@NatWest_Help Seriously you disable overdraft notifications by text to force people to use the app! Stupid use of tech. I'm tech savvy but will never manage money on my phone - its too dangerous. Maybe I need to find a more enlightened bank after nearly 60 years as a customer?,,
"@monzo received this, assuming phishing as I don't have an account with you. Do I send it anywhere to help you? Thanks https://t.co/wd3xSwa4pd",,
"@TSB @financialombuds you wait over a year to 18months then they side with the bank the banks paying them to investigate. 
They need to be completely replaced. I will be taking @tsb to court as much quicker and the court will agree I'm sure that you @tsb have breached your contract",,
@HSBC_UK Are there plans for credit cards to have pending transactions shown on the app? It's takes days to show transactions which is really frustrating.,,
Does the notification @LloydsBank sent its customers this morning mean it plans to remove customers’ right to receive paper statements? Relevant paragraph reproduced below. A question for @Moneybox https://t.co/pdlU0k9Bro,,
@HalifaxBank i requested an activation code so i can use online banking 2 weeks ago and still nothing. tried phoning and told 45 minute wait. What’s customer service again??!,,
Congratulations to Hughes Mushrooms and HSBC on winning the Bank funded Deal of the Year @HughesMushrooms @HSBC_UK @insiderireland #NIDeals https://t.co/GEKiAIfowF,,
@LloydsBank Is there anyone working in your customer service team today?  I've been waiting for 20 minutes but still no-one answering the phone.,,
"Since September, we’ve been part of the @SchSocEnt @LloydsBank Trade Up Programme 🎉

We’re growing our #impact, and have already learned loads during this year-long programme!

Big shoutout to all of our fellow cohort members, and thank you for your support @SSENorthWest! 🙌",,
"UK tech businesses are offering support to Ukraine. 🇺🇦
Find out how @Zopa Bank, @RevolutApp, @TechNation and @_Mobica are helping: https://t.co/vyRL0pyOdA",,
@santanderukhelp I can not make payments online with my debit card,,
@HalifaxBank hi can someone DM me about a kids saver account please.,,
@santanderukhelp Your chat service is a complete waste of time &amp; money. You should scrap that because it’s shit!,,
"@HalifaxBank Thank you. It's perfectly possible, but unnecessarily pointless.  Every other financial organisation I've dealt with this morning has facility to do online, not sure why Halifax just make things difficult.",,
"@HalifaxBank @Callum57909957 Same problem here, android app is not working",,
"@TSB Yes he does but typing is an issue &amp; he would prefer at over 90 to do it by post - again I am not clear how you  ""Deliver appropriate customer service that responds flexibly to the needs of vulnerable consumers."" (FCA Guide) by not posting a form.",,
"@RevolutApp Hi, following now.",,
"@HalifaxBank Very possibly her confusion but I did want to check. It would have been Crystal Peaks, Sheffield. Thank you for the reply though.",,
@LloydsBank hey. I no longer have access to a device since I’ve lost it but I need to de register my lloyds from the device. Is there a way someone can help me deregister the phone for me?,,
"@HSBC_UK why do I have to wait to get nupdated bank statements on a monthly basis. 

I should be able to choose a period up to the present day. 
Can't be that hard.

Having to call you every time I need my statement reflecting a specific date and transaction is stressful.",,
@LloydsBank why is it faster for me to drive 6 miles to your branch rather than ringing you? THIS IS VERY POOR CUSTOMER SERVICE!!,,
@santanderukhelp Sent,,
@LloydsBank hi I’ve inboxed you as can’t get in touch with anyone over the phone … waiting times forty minutes,,
"@RevolutApp @RevolutApp you just locked my bank account and your chat is utterly useless - I have been a metal customer for 3 years, please get in touch ASAP",,
"@TSB Cheers, much appreciated.",,
"Stock and #crypto trading firm Revolut has suspended transfers in Russia and Belarus.

@RevolutApp",,
"In 2nd place for the Best Student Employer Award, with an incredible 77 student reviews, goes to @HSBC_UK! Congrats! #NUEAwards https://t.co/yKpS0PGpQm",,
"@RevolutApp great customer support, hopefully I will get my answer till next month.",,
@NatWest_Help but why does the new debit card look like colourful vomit 😂,,
@HSBC_UK Why UK's so called leading bank do not have an email contact of their complaints department on their website?,,
@LloydsBank How long is you wait time? Giving people an idea of how long they are expected to wait would be helpful,,
"COP26: “I can't stress enough to businesses: Don’t kick this into the long grass.”
#AD @RBS_Help #COP26 #ScottishBusiness #renewables
https://t.co/jn1STHKGyC",,
"@TSB Latest update on your app means its 2fa from mobile....this is painful and ruins the advantage of an app. If this is not a regulatory requirement can you drop it or reduce the frequency, its a painful journey.",,
@BarclaysUK Do you do this for Android as well as apple phones?,,
@RevolutApp Did You removed Serbia 🇷🇸 from waiting list or what?,,
@NatWest_Help Thanks but im full oh wine now. I'll try in the morning (hic),,
@RevolutApp In that sense I should see the transfer completed today? What chat are you referring to? The support chat seems to be totally helpless and is getting no response from the relevant team.,,
If donating to @irishredcross maybe consider using @RevolutApp who are matching donations this week #Ukraine #LateLate https://t.co/WPKpgoVYCl https://t.co/lCWH3o5EUL,,
@RTELateLateShow @irishredcross just donated on @RevolutApp and I see they are matching each donation. do it.,,
"@RevolutApp Aslan: This Is. 2/2.

https://t.co/6iRiYD0Pex or use 
@RevolutApp
 or Freephone: 1800 948 258

#StandWithUkraine️

A harrowing opening of tonights #LateLateShow https://t.co/qu3U8rzV2G",,
"The founders of @RevolutApp - Nikolay Storonsky and Vlad Yatsenko - were born in Russia and Ukraine respectively. 
https://t.co/LQie0LwCeJ",,
"@RevolutApp I had my account blocked last week… I had to send all my paperwork (all my payroll papers) to finally get it active again, just to get it blocked AGAIN, this Friday. 

I can’t get my money! Delivered from my own bank accounts!",,
@AugustoSantosG @RevolutApp Revolut App is every day worst!,,
"Show of hands - anyone else having reCAPTCHA issues? 95% of the sites I need to log into regularly use it (inc @NatWest_Help). Cannot contact reCAPTCHA. Check your connection &amp; try
again. macOS 12.2.1. Tried Firefox &amp; Chrome. Tried whitelisting sites/new user account. &gt;1m now!🤬",,
"@CooperativeBank I transferred funds into my account early yesterday morning to ensure a direct debit was paid.
This morning I look on my account and the direct debit payment is no longer showing as though it has been reversed.

Why has my payment not been paid?",,
@LloydsBank First Claire then Martin now Nicola! Typical of what we've found with @LloydsBank. Talk to so many different people and all tell a different story. Took 2 hours to be told she couldn't withdraw the other day after talking to 3 people. Useless!,,
@LloydsBank Brian now!?🤦🏻‍♂️,,
@santanderukhelp should have received my January cash back at end of February but didn’t get anything at all - can you check why?,,
@HSBC_UK hi can someone please DM me in relation to a query I have? I tried to contact via telephone yesterday x2 but not sure if the colleagues understood my request in the Indian contact Centre. Or whether my request was even logged?,,
@HalifaxBank  how can I get on the ap to view my credit card statement ? It hasn't worked for months on Android ...,,
@santanderukhelp I’m assuming it exists but the company phone number is no longer active.,,
@monzo Is there a chance u consider in the future this case - people with multiple accounts?,,
"@RevolutApp I have already reported it twice. This has been going on for 2 months now. Not very good customers service. People should know before opening #Revolut account, don’t you think?",,
"My new card has arrived 😁😁😁
#revolut @RevolutApp #visa #card #bike #crypto #mtb #CyberSecurity

Get yours
https://t.co/SqHxu7vcZl https://t.co/fSFBZYdxeo",,
@oldfashioned97 In the UK women couldn’t get a bank ac on their own until 1975! And it wasn’t until 1988 19 fucking 88 that women could get a business loan without a male guarantor. In 1989 I opened my first bank ac with @NatWest_Help and they wanted a reference from my employer @marksandspencer,,
"I'm about ready to stop paying all my bills. When you how @HSBC_UK @Conservatives and even the @bankofengland
are ripping us off... How nurses pay more tax than billionaires, makes you livid. 
#CostOfLivingCrisis #EnergyCrisis #JohnsonOut40 https://t.co/jReItNPwYm",,
@santanderukhelp getting very stressed with Santander can't get a problem sorted an hour and half on phone from Ireland Wednesday and still not sorted what do I have to do to get my money out at cash point?,,
"@HalifaxBank Yes, tried over 10 times now, phone signal strong and I have 'Silence Unknown Callers' turned off on iPhone.",,
"@CooperativeBank Hello, it is a personal account.",,
"@santanderukhelp issues with using my card in Waitrose just now, same for the lady opposite me, any known issues today?",,
@JacoboThaBonobo @santanderukhelp I'm having the sane issue!🤔,,
@HalifaxBank I'll try and get back to you.,,
"Yes, I am joking (I can cope with contradictions like this, I am pretty adaptable!) BUT it’s ridiculous to have this, surely?
Doesn’t anyone check that the pin slip and the letter texts agree?
Because people might be in a state of anxiety about this.
Don’t DO this @LloydsBank ! https://t.co/0SfA2VnQGd",,
"@santanderukhelp I remember when @santanderukhelp telephone banking was brilliant.  Now, it’s just like all the others.  A 25 min wait on hold listening to terrible hold music and no one answered.  Awful",,
@dave_fincham @santanderuk @santanderukhelp @nthnorfolknews @EDP24 @BBCNorfolk My wife and I finally closed 3 accounts with Santander after waiting weeks and weeks for their 'investigation' into a 2 grand scam to draw a blank. Don't expect any help from them; best policy? Close your accounts.,,
"@HalifaxBank Hi, I've reinstalled it, latest update on phone and app, shuts instantly after logging in",,
@BarclaysUK hello! I was wondering where your closest branch with a coin counting machine is? I am in SW19,,
@LloydsBank I am trying to set up a betting account but it wouldn’t let me using my card details so I contacted the betting app and they told me it I need to contact you for help,,
@santanderukhelp You main contact number 08009123123 is continually engaged?,,
"@JadeMonkey12 @santanderukhelp In my honest reply, I’ll kindly recommend @russell_cybertech on Instagram. He helped me out when I had the same issues too.",,
@chduccuxytxycyc @NatWest_Help Respond to my Twitter plz and thanks,,
"@monzo Yeah, I’ve seen that, but it’s very vague (some fabrics, might cause etc.). I’m just disappointed that you’re clearly aware of the quality issue (hence the help article) but haven’t resolved it and continue to supply to card.",,
"Khrystal is my 9 years old "" My name is Ka Valentine. ERICA CAROLINE VALENTINE @HSBC_UK @BBCNews @BBCTheOneShow @BBCBreakfast HSBC what's to shut my mouth please refund my 41K https://t.co/zubgGfxctH",,
@santanderukhelp That's good to hear. I really hope that you listen to the call or change your processes because I was not the one bereaved... If I was and I was spoken to in that way I'd want to move to another bank and make a formal complaint. The whole thing was very matter of fact.,,
@NatWest_Help CORA is a digital assistant and is unable to verify a card,,
"@santanderukhelp Ridiculous to speak to 28 people and this is the resolution.
Quite staggering.

#santandersuck

#wankerbanker",,
@JacoboThaBonobo @santanderukhelp I've just had mine declined as well both contactless and by putting pin in. I have money in my account also,,
@santanderukhelp Card was declined.  And now can’t get onto online banking.  Obviously worried,,
So so proud to see this generosity. Remember if you had trouble getting through last night you can donate via @RevolutApp or @PayPal or @Postvox. This money is helping people right now exactly where it’s most needed. #UkraineAppeal https://t.co/kwr3zxKBP8,,
@StarlingBank @StarlingBank you restricted my account since the 31st of January only to get a notification this morning that my money has been deducted from my account ! I’m confused and this is driving me crazy right now ! I have called the bank and the customer service isn’t helping !,,
@santanderukhelp My only account and payments are being declined everywhere. Any help @santanderukhelp,,
@MartinL33366187 @santanderukhelp Yeah same,,
".
https://t.co/eRfab0Pqwu

Scotland's corporate news: @thebankscot @scotgov @OECD @StandardLifeUK @PhoenixGroupUK @HSBC_UK @RoyalLondon @Schroders @abrdnInv_UK @scotgoldresltd @Diageo_News @weirgroup @CalnexSolutions @Devroplc @abrdn_plc @abrdn_US @BaillieGifford #stocks #shares https://t.co/yWq9cjzdA5",,
@santanderukhelp yet again. Another week and another embarrassing decline of my card. Why is this happening ????,,
@LloydsBank Thanks for the reply. I managed to sort it online in the end. I was just surprised quite how long the wait was.,,
"@NatWest_Help Team, just tried to withdraw cash via the cash code process - not only did the machine not give cash and cancel the transaction - but it’s also charged my account…",,
@santanderukhelp Damn right you are.  You're an embarrassment to the banking community.  I'm trying to switch my account but your system is stopping this.  GET IT SORTED,,
@santanderukhelp @CharlotteChart Not good enough Santander. Same has just happened to me and my husband in Sainsburys. Can’t get through to anyone on the phone either. Very embarrassing. Needs sorting asap or your customers are going to switch.,,
@HalifaxBank is there any particular procedure I need to follow to make an overpayment on my Halifax mortgage ?,,
@santanderukhelp Its say am locked out my account and need to speak to someone,,
"@santanderukhelp Are your card payment systems down? Card declined in store and nobody answering on customer service phone..frustrating not being able to spend my own money,  and no info from Santander",,
@santanderukhelp Currently an hour on hold. Just want to transfer money between accounts. Am I lost in system. Even the lady has stopped apologising and just have the ringing sound. It’s really not on as I’ve gone through automated customer checks. https://t.co/I9DQLknYHM,,
"@NatWest_Help They said it’s been sent, their T&amp;C show it can take longer however it never has taken more than 15 mins to reach my acc",,
"@santanderukhelp Could you at list tell me how long i will have to wait for my phone call to be answered?
I have lift to live.",,
"Seriously @santanderukhelp??? First you block my card, second you don't answer the phone and no online chat. Not good enough! https://t.co/IBqz2bM44W",,
@StarlingBank Sorry but this has got to the worst reply from a so called bank?,,
"@santanderukhelp Hi is there an issue with your system, Couldnt use bank card when purchasing today",,
@RevolutApp Unfortunately no matter how I explain it I keep getting totally irrelevant answers,,
@RevolutApp I got stuck at a Mexico airport when @HSBC_UK blocked my card for buying a flight even tho they knew I was in Mexico. Thank god I’m a @RevolutApp customer. Managed to book my flight and move on with my travels.,,
"@santanderukhelp Thanks for the reply. 

Please update your status on this site with a tweet when the issue is resolved.",,
@santanderukhelp I cannot deposit money into my paddy power account and I have not set any limits please help I’ve tried using Sandi and it doesn’t work.,,
"@RevolutApp Could you please explain a bit the precautions you ha e in place in case of ""cyber attacks"" and are people's assets protected?",,
⁦@monzo⁩ I’m guessing this is spam?! https://t.co/VcdBtVHWZB,,
@santanderukhelp No mention of the issues with cards then?,,
@qnewscrunch @qnewshub @HSBC_UK Please cut your ties with Russian oil. My family is desperately hoping our relatives get out of Ukraine &amp; the barrage of bombing they have now been under for a week. Please stop propping up Putin &amp; his atrocities  #istandwithukraine #dirtymoney,,
"@NatWest_Help Please could you reopen local banks,open on Saturdays and employ more staff.Loss of human contact is causing loss of profit/poor customer experience.Not a telling off just a helpful hint.Thankyou ❤️👌🏾🇬🇧.",,
Yesterday I applied for new @AskNationwide current account and credit card.  Meanwhile @NatWest_Help have still not responded to my 3 week old complaint.  This is why I am moving every piece of business I have with Natwest and every piece from my immediate family.,,
"How The @CIA and International Banks @HSBC @HSBC_UK @HSBC_AUS @HSBC_BDA @HSBC_IN  @HSBC_US @HSBC_UAE etcetera, Profit From Illegal Drug Operations - ""1 in 4 $ in the bank is drug money."" 
https://t.co/keAc6SxAQU https://t.co/K7pAJ7958S",,
@RevolutApp Starting with the BBC licence fee,,
"@Wise @monzo (DAY 13) MONEY NOT REFUNDED BY WISE NOR TO ME NEITHER TO MY CLIENT.
RETURN MY MONEY..!!!
@Wise @kaarmann @financialombuds @actionfrauduk @AzadChaiwala",,
@RevolutApp hello how can i get in touch with the customer service,,
"@Forbes @RevolutApp Hello, I closed my account since I couldn’t provide tax residency from that country i made the account, Can i open another one? Thanks",,
"@CooperativeBank Lol, but not in the application section. However, I've done more research into ethical banking and coop bank scores less than 12/20 in the ethical banking index.  So you're not for me. Good luck.",,
@NatWest_Help hi. I recently switched my rewards account from you to another bank but I had some rewards pending which I couldn’t redeem by the time the switch finished. How can I redeem those rewards as cash now I no longer have access to the account?,,
@jackkpettitt7 @StarlingBank Cringe,,
"@RevolutApp done, thank you!",,
@LloydsBank No he hasn’t but yes he has his security number. We’re both very tired and just want to be home. How long is this wait going to be? I’m being charged 45p for every minute as I am on pay as you go,,
@HalifaxBank My online banking app just says N/A on Balance is there an outage ?,,
"@yeg0rpetrov @TheVladCostea @WesternUnion #Bitcoin Lightning to Ukranian Debit Card top up would be ideal right now. And I could swear I read someone was already doing it, I just can't seem to find who it was...  

Alternatively, there're also couple of fintech solutions you could try bro, @RevolutApp or @Xoom",,
@NatWest_Help Ok thank you. But what about the transaction I didn’t make?,,
Anyone else been defrauded and then given no help whatsoever by @LloydsBankBiz @LloydsBank ?,,
@HalifaxBank Oh and by the way it seems you cancelled my direct debit with no notice and for no reason at all which is run… but you wouldn’t know that as your systems aren’t working so I can’t tell you ;-),,
@HalifaxBank And still….. systems systems… https://t.co/gUMGKywkkT,,
"@HalifaxBank Oh look, trying to phone and automated system says it will transfer me to an adviser and when it des its a recorded message telling me the department is closed and not open on a Sunday. WTAF @HalifaxBank",,
@HalifaxBank @HalifaxBank I CANNOT get past your automated system to speak to a person. I NEED to use my card TODAY after 9am. Is anyone actually going to help me? I am on the Autistic Spectrum disorder so am really struggling with this. This is SHOCKING Customer Service!,,
@NatWest_Help @LUCYeMURPHY the dates are issued to feb 26th to feb 27th? What’s going on it’s been like this since yesterday and I need to get my money https://t.co/OVlgc8Jct8,,
"@monzo Thanx for the swift reply 😃

No I didn’t click the link and I didn’t enter any details.

I’m not even a Monzo customer so it was a bit unexpected but obviously a scam.",,
"@LloydsBank Actually you aren’t. You weren’t at my side during Covid. A loan for a measly £750 for my business. Turned down- loyalty after 30 years? Vaporised. And in the call, you tried to sell me a product. Shameless. I left. Awful. Avoid. Shoot the horse.",,
@monzo If there are other requirements that are necessary to fulfil you should be transparent about them rather than making out like getting one is super easy. At least other banks are clear about what is needed. The irony... https://t.co/nn7o2sT0kO,,
"@monzo it's unfair that you paint yourself to be welcoming to immigrants, make it sound super easy to open a account and then reject an application with NO EXPLANATION GIVEN. What you say in this blog post is s lie https://t.co/wr2IABfNyk",,
@santanderukhelp Can someone answer the phone please? I’ve been on hold for over 30 minutes trying to unblock my account…..again.,,
"@HSBC_UK Additionally, just to ensure there’s no confusion, this isn’t a card that I have lost. I’ve found a card someone has dropped",,
@RevolutApp Could you please provide some insight as to why I cannot finish the process of registration in the app? Clicking the button does nothing https://t.co/l8eyvXxuob,,
"@monzo Hi Monzo, can I confirm the below is a scam? I did not cancel my card and normally when you text me it shows with the contact name. Wanted to double check/flag https://t.co/6u22D7LloY",,
@santanderukhelp ...so perhaps I should give up and take my business elsewhere. What do you think?,,
"@HalifaxBank hi, i’ve been on hold now for 45 minutes. do you have a call back option?",,
@cut_once_well @RevolutApp I disagree with you. Russians are under propaganda only. That’s a big difference,,
@santanderukhelp hi I’d like to send a DM,,
@HSBC_UK I will ASAP,,
Do not bank with @RevolutApp,,
@RBS_Help I've had a number of transactions from my RBS account to my Revolut account declined. I'm getting nowhere using the help on the mobile app. Can you help?,,
@LordManley @LloydsBank If you go into settings on the all there is an option to change length of time you remain logged in when outside of the app.  If you change that you should be able to complete your transaction.,,
@NatWest_Help your credit card voice triage service took me through a few minutes of authentication before it announced the office is closed. Perhaps saying that first would not waste time or money for me?,,
"@santanderukhelp Is there anyone working today, 4th time of calling to unblock account and can’t get through. 30mins plus each time!! Is there another way I can get this sorted please?",,
@aymonjaffer @santanderukhelp You just be calling when they are closed.,,
@HalifaxBank Not bothered about customer dissatisfaction? It is a case of tough shit?,,
@santanderukhelp Well thanks for switching me m/c then...doh!,,
"@RevolutApp Hi there. I’ve had an issue with my personal account. 
I can't update my new ID and tried to it several times until now via app but it still doesn't work. I can't send you text to help via app as I have no access to app. Could you help me via DM?",,
@HSBC_UK do you have an email address to use for complaints please?,,
@NatWest_Help hello????,,
"@HSBC_UK I changed the name which then didn't match so have reverted back. Still 'unavailable'. The account appears on the Payee list as 'Payee being added' but when selected, still is unavailable. If there's not a known issue I'll have to call when I get a spare hour.",,
@NatWest_Help @NatWestGroup Been trying to access my child trust fund and it’s lit been a week since they said their maintenance would be done but still can’t access online portal to sort it out 🥲,,
"@santanderukhelp I have made 2 further phone calls but no one will enable me to give a written account of what happened - it's all ""we'll be in touch"" but no one calls me back.",,
@HSBC_UK Yes I already received my email hence why I know but haven’t been asked by the app yet!! (Email received on 22nd Feb)!,,
@RevolutApp any other users had this? I’ve frozen all my cards. https://t.co/1nPyaHBjQJ,,
@SPCSpringburn Yes ~ Borders &amp; i think previously a bank and perhaps the building is still an asset of @RBS_Help @RBSCommercial @GlasgowCC,,
@santanderukhelp thanks guys love the customer support 👍🏽,,
"@santanderukhelp Thought so, thank you",,
"@BarclaysUK please can you help? I have a bank account that I have not used in years, card expired long ago and I moved since last correspondence... Is there a way to retrieve the account and get my money back, pleeeeeeaaseee :(",,
⁦@BarclaysUK⁩   Still awaiting a reply from January ….simply not good enough ! https://t.co/z3D5pfOUIN,,
"On hold to bank earlier for over an hour.

Whilst on hold I tweeted @santanderukhelp .

They asked me if they could help. I told them my problem

They gave me the brilliant advice to stay on hold until someone answers ..

I gave up after 80 minutes.  Worst customer service ever. https://t.co/8EeXC9WfMW",,
"⁦@monzo⁩ getting messages like this from this number

Clearly a fake but thought you should know 👍 https://t.co/NLkwXyo1r6",,
"@RevolutApp Thanks, i have sent the requested details",,
@LloydsBank Already tried killing it in the background. No luck. Will try uninstalling and reinstalling next Ta.,,
@NatWest_Help I can’t log in to my child trust fund as it keeps giving errors ugh,,
"if i could make a jailbreak tweak it would be to add @imaginecurve transactions to a @monzo tab via the push notification, would save me so much time",,
"@NatWest_Help It won’t let me as it keeps saying an error has occurred. Since you changed the portal, I can’t log in with my old details either",,
@yorkshawittlaz @HalifaxBank I reset mine on the app too me too!  Fingers crossed can get it sorted,,
@HalifaxBank It’s an issue with the app and website maybe contact your system administrators? Something is wrong because it sometimes works then fails.,,
@davidjbrockway @HalifaxBank I’m having the same issue. Must be an issue with the app as searching Halifax app a number of people experiencing same problem,,
@Macy___93 @HalifaxBank The same and I need it for my shoping tomorrow,,
@HalifaxBank fyi it’s doing it on the website too and mobile app and iPad app,,
"@HalifaxBank Hi Halifax, it seems that everyone is experiencing the same issues with the app at the moment?",,
@HalifaxBank This is what I am always getting I’m getting really frustrated with it https://t.co/pibISIJi47,,
@SongbirdComm @RevolutApp  any update other than the automated messege yous produce every time?,,
"Russell Galley, Managing Director @HalifaxBank explores some of the factors behind the latest #HalifaxHPI data.🔽 https://t.co/hyHGlGaDly",,
"@NatWest_Help The telephone banking system IS USELESS

LONG, DRAWN OUT and to much TALKING to a BLOODY MACHINE that HAS HEARING PROBLEMS",,
"@monzo Hi, already reported, I didn’t click on the link  as I don’t have a Monzo account.",,
@RevolutApp hey I wanted to know when I would be able to sign up for Revolut from Israel ? https://t.co/dWH8uenljW,,
@LloydsBank is there a problem with banking app that customers need to be informed of??Managed to speak to someone yesterday who told me to reinstall app. Done and it's still crashing out. Holding on the phone this morning again but seen others are experiencing similar. Info pls!,,
@RBS_Help please can you follow me back asap,,
"@RevolutApp i cant find the Joshua card to ask in my app, what should I do?",,
@santanderukhelp Are you still experiencing the same problems as on Saturday? I just tried to pay for something online and card refused. I know there are funds in the account as i just put them there! I really dont want to have to spend another 45 minutes on the phone trying to find out.,,
"@NatWest_Help Hi - I'm not a customer but Natwest at Colchester Business Park is my nearest bank. I've got £900 in cash raised at a bake sale for Disasters Emergency Committee. Could I pay it in over the counter, despite not having a Natwest account?",,
@RevolutApp I'll do that.,,
@santanderukhelp Hi. I have been the victim of a scam over the weekend. I have reported it to action fraud but are u able to help get my money back at all?,,
